Id_planet,Name,Distance,Stellar_magnitude,Planet_type,Discovery_year,Mass_multiplier,Mass_wrt,Radius_multiplier,Radius_wrt,Orbital_radius,Orbital_period,Eccentricity,Detection_method,Status_Exploration,ID_Vessel
2079,Kepler-1210 b,3838.000000,15.649000,Super Earth,2016,3.530000,Earth,1.700000,Earth,753.000000,22.176001,0.000000,Transit,0,0
2080,Kepler-1211 b,5958.000000,16.016001,Neptune-like,2016,46.118999,Earth,227.000000,Jupiter,985.000000,30.115999,0.000000,Transit,0,0
2081,Kepler-1212 b,4295.000000,15.133000,Neptune-like,2016,5.220000,Earth,2.140000,Earth,1.082000,35.318001,0.000000,Transit,0,0
2082,Kepler-1213 b,2635.000000,13.416000,Super Earth,2016,1.810000,Earth,1.190000,Earth,635.000000,1.451000,0.000000,Transit,0,0
2083,Kepler-1214 b,2379.000000,15.459000,Neptune-like,2016,6.170000,Earth,211.000000,Jupiter,128.000000,5.147000,0.000000,Transit,0,0
2084,Kepler-1215 b,2156.000000,14.539000,Super Earth,2016,1.980000,Earth,1.220000,Earth,528.000000,13.141000,0.000000,Transit,0,0
2085,Kepler-1216 b,4105.000000,15.262000,Super Earth,2016,2.510000,Earth,1.390000,Earth,519.000000,12.046000,0.000000,Transit,0,0
2086,Kepler-1217 b,4396.000000,15.343000,Super Earth,2016,4.620000,Earth,1.990000,Earth,326.000000,54.757000,0.000000,Transit,0,0
2087,Kepler-1218 b,2742.000000,13.730000,Super Earth,2016,2.670000,Earth,1.440000,Earth,1.564000,62.695999,0.000000,Transit,0,0
2088,Kepler-1219 b,2873.000000,12.339000,Neptune-like,2016,5.140000,Earth,2.120000,Earth,1.418000,44.078999,0.000000,Transit,0,0
2089,Kepler-121 b,1665.000000,14.904000,Neptune-like,2014,46.240002,Earth,209.000000,Jupiter,39.000000,8.761000,0.000000,Transit,0,0
2090,Kepler-121 c,1665.000000,14.904000,Neptune-like,2014,5.770000,Earth,203.000000,Jupiter,216.000000,112.250999,0.000000,Transit,0,0
2091,Kepler-1220 b,3138.000000,15.194000,Super Earth,2016,2.920000,Earth,1.520000,Earth,734.000000,20.260000,0.000000,Transit,0,0
2092,Kepler-1221 b,2980.000000,15.909000,Super Earth,2016,4.190000,Earth,1.880000,Earth,906.000000,3.285000,0.000000,Transit,0,0
2093,Kepler-1222 b,1354.000000,14.210000,Terrestrial,2016,418.000000,Earth,0.790000,Earth,282.000000,5.201000,0.000000,Transit,0,0
2094,Kepler-1223 b,1500.000000,14.911000,Super Earth,2016,1.980000,Earth,1.220000,Earth,1.186000,44.625999,0.000000,Transit,0,0
2095,Kepler-1224 b,1825.000000,12.926000,Super Earth,2016,2.330000,Earth,1.330000,Earth,1.165000,36.412998,0.000000,Transit,0,0
2096,Kepler-1225 b,4396.000000,14.819000,Super Earth,2016,3.970000,Earth,1.820000,Earth,771.000000,19.164000,0.000000,Transit,0,0
2097,Kepler-1226 b,3672.000000,14.324000,Super Earth,2016,46.205002,Earth,1.450000,Earth,1.361000,47.363998,0.000000,Transit,0,0
2098,Kepler-1227 b,2035.000000,14.276000,Neptune-like,2016,5.860000,Earth,204.000000,Jupiter,4.092000,25.816999,0.000000,Transit,0,0
2099,Kepler-1228 b,1681.000000,15.061000,Super Earth,2016,2.990000,Earth,1.540000,Earth,125.000000,16.427000,0.000000,Transit,0,0
2100,Kepler-1229 b,866.000000,16.124001,Super Earth,2016,2.540000,Earth,1.400000,Earth,3.006000,23.764000,0.000000,Transit,0,0
2101,Kepler-122 b,3352.000000,14.403000,Neptune-like,2014,46.240002,Earth,209.000000,Jupiter,64.000000,15.879000,0.000000,Transit,0,0
2102,Kepler-122 c,3352.000000,14.403000,Neptune-like,2014,29.000000,Earth,524.000000,Jupiter,108.000000,34.223000,0.000000,Transit,0,0
2103,Kepler-122 d,3352.000000,14.403000,Neptune-like,2014,5.480000,Earth,2.200000,Earth,155.000000,5.913000,0.000000,Transit,0,0
2104,Kepler-122 e,3352.000000,14.403000,Neptune-like,2014,46.230000,Earth,232.000000,Jupiter,227.000000,10.403000,0.000000,Transit,0,0
2105,Kepler-122 f,3352.000000,14.403000,Super Earth,2014,36.000000,Earth,1.750000,Earth,287.000000,154.141006,0.000000,Transit Timing Variations,0,0
2106,Kepler-1230 b,4450.000000,15.628000,Neptune-like,2016,46.241001,Earth,242.000000,Jupiter,921.000000,27.378000,0.000000,Transit,0,0
2107,Kepler-1231 b,3220.000000,14.808000,Super Earth,2016,46.174999,Earth,1.420000,Earth,914.000000,28.473000,0.000000,Transit,0,0
2108,Kepler-1232 b,2064.000000,14.970000,Super Earth,2016,4.380000,Earth,1.930000,Earth,1.673000,733.744019,0.000000,Transit,0,0
2109,Kepler-1233 b,3845.000000,14.820000,Neptune-like,2016,7.270000,Earth,232.000000,Jupiter,263.000000,123.476997,0.000000,Transit,0,0
2110,Kepler-1234 b,2990.000000,15.915000,Neptune-like,2016,46.089001,Earth,251.000000,Jupiter,96.000000,32.580002,0.000000,Transit,0,0
2111,Kepler-1235 b,1763.000000,14.079000,Terrestrial,2016,418.000000,Earth,0.790000,Earth,491.000000,11.498000,0.000000,Transit,0,0
2112,Kepler-1236 b,3261.000000,16.145000,Neptune-like,2016,5.220000,Earth,2.140000,Earth,1.803000,8.514000,0.000000,Transit,0,0
2113,Kepler-1237 b,3472.000000,16.011999,Neptune-like,2016,8.550000,Earth,255.000000,Jupiter,3.778000,23.162001,0.000000,Transit,0,0
2114,Kepler-1238 b,5324.000000,14.919000,Super Earth,2016,4.380000,Earth,1.930000,Earth,541.000000,11.225000,0.000000,Transit,0,0
2115,Kepler-1239 b,6983.000000,15.391000,Neptune-like,2016,8.750000,Earth,259.000000,Jupiter,625.000000,14.236000,0.000000,Transit,0,0
2116,Kepler-123 b,3333.000000,14.129000,Gas Giant,2014,174.000000,Jupiter,262.000000,Jupiter,135.000000,47.091000,0.000000,Transit,0,0
2117,Kepler-123 c,3333.000000,14.129000,Super Earth,2014,2.790000,Earth,1.480000,Earth,181.000000,7.310000,0.000000,Transit,0,0
2118,Kepler-1240 b,2812.000000,14.092000,Super Earth,2016,46.174000,Earth,1.150000,Earth,557.000000,13.415000,0.000000,Transit,0,0
2119,Kepler-1241 b,3160.000000,15.886000,Neptune-like,2016,7.410000,Earth,235.000000,Jupiter,1.336000,50.924000,0.000000,Transit,0,0
2120,Kepler-1242 b,2243.000000,15.714000,Neptune-like,2016,5.730000,Earth,202.000000,Jupiter,1.039000,37.234001,0.000000,Transit,0,0
2121,Kepler-1243 b,2473.000000,14.898000,Super Earth,2016,3.710000,Earth,1.750000,Earth,1.256000,4.599000,0.000000,Transit,0,0
2122,Kepler-1244 b,3509.000000,12.444000,Super Earth,2016,2.390000,Earth,1.350000,Earth,502.000000,10.130000,0.000000,Transit,0,0
2123,Kepler-1245 b,2629.000000,15.582000,Super Earth,2016,2.670000,Earth,1.440000,Earth,484.000000,12.046000,0.000000,Transit,0,0
2124,Kepler-1245 c,2629.000000,15.582000,Super Earth,2016,2.670000,Earth,1.440000,Earth,372.000000,7.939000,0.000000,Transit,0,0
2125,Kepler-1246 b,1424.000000,15.270000,Super Earth,2016,2.420000,Earth,1.360000,Earth,848.000000,30.937000,0.000000,Transit,0,0
2126,Kepler-1247 b,3412.000000,15.925000,Neptune-like,2016,46.118000,Earth,208.000000,Jupiter,1.091000,37.507999,0.000000,Transit,0,0
2127,Kepler-1248 b,1934.000000,12.900000,Super Earth,2016,1.760000,Earth,1.180000,Earth,806.000000,2.053000,0.000000,Transit,0,0
2128,Kepler-1249 b,6213.000000,15.391000,Neptune-like,2016,6.260000,Earth,212.000000,Jupiter,167.000000,6.652000,0.000000,Transit,0,0
2129,Kepler-124 b,1370.000000,14.400000,Terrestrial,2014,315.000000,Earth,0.730000,Earth,39.000000,9.308000,0.000000,Transit,0,0
2130,Kepler-124 c,1370.000000,14.400000,Super Earth,2014,3.710000,Earth,1.750000,Earth,0.100000,3.778000,0.000000,Transit,0,0
2131,Kepler-124 d,1370.000000,14.400000,Super Earth,2014,1.410000,Earth,1.110000,Earth,0.170000,8.487000,0.000000,Transit,0,0
2132,Kepler-1250 b,6938.000000,15.693000,Super Earth,2016,4.350000,Earth,1.920000,Earth,393.000000,7.118000,0.000000,Transit,0,0
2133,Kepler-1251 b,2943.000000,15.024000,Super Earth,2016,46.116001,Earth,1.840000,Earth,2.478000,123.476997,0.000000,Transit,0,0
2134,Kepler-1252 b,2117.000000,14.743000,Super Earth,2016,3.430000,Earth,1.670000,Earth,1.078000,41.341000,0.000000,Transit,0,0
2135,Kepler-1253 b,1678.000000,12.588000,Super Earth,2016,2.330000,Earth,1.330000,Earth,3.133000,18.863001,0.000000,Transit,0,0
2136,Kepler-1254 b,2032.000000,15.541000,Super Earth,2016,46.056000,Earth,1.550000,Earth,833.000000,27.378000,0.000000,Transit,0,0
2137,Kepler-1254 c,2032.000000,15.541000,Super Earth,2016,2.240000,Earth,1.300000,Earth,422.000000,9.856000,0.000000,Transit,0,0
2138,Kepler-1254 d,2032.000000,15.541000,Super Earth,2016,2.270000,Earth,1.310000,Earth,575.000000,15.605000,0.000000,Transit,0,0
2139,Kepler-1255 b,5275.000000,15.308000,Neptune-like,2016,5.990000,Earth,207.000000,Jupiter,2.226000,9.938000,0.000000,Transit,0,0
2140,Kepler-1256 b,2907.000000,13.685000,Super Earth,2016,2.830000,Earth,1.490000,Earth,1.063000,3.394000,0.000000,Transit,0,0
2141,Kepler-1257 b,3608.000000,15.644000,Super Earth,2016,2.920000,Earth,1.520000,Earth,376.000000,73.920998,0.000000,Transit,0,0
2142,Kepler-1258 b,2341.000000,13.929000,Terrestrial,2016,566.000000,Earth,0.860000,Earth,201.000000,27.378000,0.000000,Transit,0,0
2143,Kepler-1259 b,2628.000000,15.556000,Super Earth,2016,2.630000,Earth,1.430000,Earth,141.000000,19.164000,0.000000,Transit,0,0
2144,Kepler-125 b,598.000000,15.431000,Neptune-like,2014,6.210000,Earth,211.000000,Jupiter,41.000000,11.498000,0.000000,Transit,0,0
2145,Kepler-125 c,598.000000,15.431000,Terrestrial,2014,0.330000,Earth,0.740000,Earth,51.000000,15.879000,0.000000,Transit,0,0
2146,Kepler-1260 b,5658.000000,14.953000,Super Earth,2016,3.780000,Earth,1.770000,Earth,1.444000,5.229000,0.000000,Transit,0,0
2147,Kepler-1261 b,2428.000000,15.817000,Neptune-like,2016,5.730000,Earth,202.000000,Jupiter,239.000000,13.251000,0.000000,Transit,0,0
2148,Kepler-1262 b,3441.000000,15.155000,Super Earth,2016,3.970000,Earth,1.820000,Earth,83.000000,23.819000,0.000000,Transit,0,0
2149,Kepler-1263 b,2169.000000,15.173000,Super Earth,2016,1.550000,Earth,1.140000,Earth,499.000000,12.594000,0.000000,Transit,0,0
2150,Kepler-1264 b,2616.000000,14.629000,Super Earth,2016,1.760000,Earth,1.180000,Earth,191.000000,27.378000,0.000000,Transit,0,0
2151,Kepler-1265 b,1904.000000,16.024000,Super Earth,2016,2.390000,Earth,1.350000,Earth,612.000000,1.779000,0.000000,Transit,0,0
2152,Kepler-1266 b,2770.000000,16.016001,Neptune-like,2016,7.180000,Earth,0.230000,Jupiter,1.689000,78.028000,0.000000,Transit,0,0
2153,Kepler-1266 c,2770.000000,16.016001,Super Earth,2021,3.460000,Earth,1.680000,Earth,52.000000,13.415000,0.000000,Transit,0,0
2154,Kepler-1267 b,4500.000000,15.846000,Neptune-like,2016,9.320000,Earth,269.000000,Jupiter,1.057000,3.559000,0.000000,Transit,0,0
2155,Kepler-1268 b,6005.000000,15.484000,Super Earth,2016,4.780000,Earth,2.030000,Earth,2.383000,112.250999,0.000000,Transit,0,0
2156,Kepler-1269 b,3579.000000,13.658000,Super Earth,2016,3.290000,Earth,1.630000,Earth,226.000000,10.212000,0.000000,Transit,0,0
2157,Kepler-126 b,774.000000,10.505000,Super Earth,2014,2.920000,Earth,1.520000,Earth,99.000000,28.747000,0.070000,Transit,0,0
2158,Kepler-126 c,774.000000,10.505000,Super Earth,2014,46.359001,Earth,1.580000,Earth,162.000000,5.995000,0.190000,Transit,0,0
2159,Kepler-126 d,774.000000,10.505000,Neptune-like,2014,46.240002,Earth,223.000000,Jupiter,448.000000,27.459999,0.020000,Transit,0,0
2160,Kepler-1270 b,3572.000000,13.562000,Neptune-like,2016,11.000000,Earth,296.000000,Jupiter,663.000000,16.427000,0.000000,Transit,0,0
2161,Kepler-1271 b,2714.000000,14.075000,Super Earth,2016,2.790000,Earth,1.480000,Earth,418.000000,8.213000,0.000000,Transit,0,0
2162,Kepler-1272 b,3935.000000,14.734000,Neptune-like,2016,6.210000,Earth,211.000000,Jupiter,2.705000,13.990000,0.000000,Transit,0,0
2163,Kepler-1273 b,3635.000000,16.030001,Neptune-like,2016,6.760000,Earth,222.000000,Jupiter,1.857000,7.830000,0.000000,Transit,0,0
2164,Kepler-1274 b,2005.000000,11.717000,Super Earth,2016,46.174999,Earth,1.420000,Earth,806.000000,19.164000,0.000000,Transit,0,0
2165,Kepler-1275 b,3764.000000,14.595000,Super Earth,2016,2.790000,Earth,1.480000,Earth,488.000000,10.130000,0.000000,Transit,0,0
2166,Kepler-1276 b,1757.000000,12.992000,Super Earth,2016,1.810000,Earth,1.190000,Earth,1.072000,34.495998,0.000000,Transit,0,0
2167,Kepler-1277 b,1818.000000,14.306000,Super Earth,2016,3.190000,Earth,1.600000,Earth,2.237000,11.170000,0.000000,Transit,0,0
2168,Kepler-1278 b,2901.000000,13.782000,Super Earth,2016,46.022999,Earth,1.010000,Earth,419.000000,8.761000,0.000000,Transit,0,0
2169,Kepler-1279 b,4874.000000,14.137000,Super Earth,2016,3.710000,Earth,1.750000,Earth,1.633000,64.338997,0.000000,Transit,0,0
2170,Kepler-127 b,1151.000000,11.746000,Super Earth,2014,2.540000,Earth,1.400000,Earth,125.000000,3.942000,0.470000,Transit,0,0
2171,Kepler-127 c,1151.000000,11.746000,Neptune-like,2014,7.560000,Earth,237.000000,Jupiter,0.200000,8.049000,0.030000,Transit,0,0
2172,Kepler-127 d,1151.000000,11.746000,Neptune-like,2014,7.460000,Earth,236.000000,Jupiter,0.280000,13.305000,0.030000,Transit,0,0
2173,Kepler-1280 b,4850.000000,14.196000,Super Earth,2016,4.160000,Earth,1.870000,Earth,0.380000,18.233999,0.000000,Transit,0,0
2174,Kepler-1281 b,3556.000000,15.961000,Super Earth,2016,3.330000,Earth,1.640000,Earth,415.000000,8.487000,0.000000,Transit,0,0
2175,Kepler-1282 b,3599.000000,15.707000,Super Earth,2016,46.056000,Earth,1.550000,Earth,335.000000,57.493999,0.000000,Transit,0,0
2176,Kepler-1283 b,9532.000000,15.269000,Super Earth,2016,4.310000,Earth,1.910000,Earth,1.062000,35.318001,0.000000,Transit,0,0
2177,Kepler-1284 b,2878.000000,15.912000,Super Earth,2016,1.920000,Earth,1.210000,Earth,143.000000,19.164000,0.000000,Transit,0,0
2178,Kepler-1285 b,1377.000000,11.717000,Terrestrial,2016,871.000000,Earth,0.970000,Earth,1.268000,4.052000,0.000000,Transit,0,0
2179,Kepler-1286 b,4418.000000,15.278000,Neptune-like,2016,5.270000,Earth,2.150000,Earth,991.000000,30.937000,0.000000,Transit,0,0
2180,Kepler-1287 b,3273.000000,15.216000,Super Earth,2016,2.990000,Earth,1.540000,Earth,976.000000,31.485001,0.000000,Transit,0,0
2181,Kepler-1288 b,2656.000000,13.199000,Super Earth,2016,1.460000,Earth,1.120000,Earth,435.000000,7.665000,0.000000,Transit,0,0
2182,Kepler-1289 b,3437.000000,14.732000,Super Earth,2016,2.920000,Earth,1.520000,Earth,785.000000,21.902000,0.000000,Transit,0,0
2183,Kepler-128 b,1293.000000,11.693000,Super Earth,2013,0.770000,Earth,1.430000,Earth,1.231000,41.341000,0.000000,Transit,0,0
2184,Kepler-128 c,1293.000000,11.693000,Super Earth,2013,0.900000,Earth,1.340000,Earth,1.622000,62.422001,0.000000,Transit,0,0
2185,Kepler-1290 b,5199.000000,15.871000,Super Earth,2016,46.174999,Earth,1.420000,Earth,557.000000,12.867000,0.000000,Transit,0,0
2186,Kepler-1291 b,2927.000000,16.261000,Super Earth,2016,3.390000,Earth,1.660000,Earth,779.000000,23.545000,0.000000,Transit,0,0
2187,Kepler-1292 b,4872.000000,16.337000,Super Earth,2016,3.970000,Earth,1.820000,Earth,443.000000,9.034000,0.000000,Transit,0,0
2188,Kepler-1293 b,3354.000000,13.377000,Terrestrial,2016,871.000000,Earth,0.970000,Earth,659.000000,15.331000,0.000000,Transit,0,0
2189,Kepler-1294 b,6053.000000,15.361000,Neptune-like,2016,46.091000,Earth,285.000000,Jupiter,4.684000,31.676001,0.000000,Transit,0,0
2190,Kepler-1295 b,3831.000000,16.226999,Super Earth,2016,46.056000,Earth,1.550000,Earth,464.000000,10.403000,0.000000,Transit,0,0
2191,Kepler-1296 b,5061.000000,14.934000,Terrestrial,2016,693.000000,Earth,0.910000,Earth,896.000000,22.997000,0.000000,Transit,0,0
2192,Kepler-1297 b,4696.000000,14.867000,Terrestrial,2016,871.000000,Earth,0.970000,Earth,283.000000,46.542999,0.000000,Transit,0,0
2193,Kepler-1298 b,1775.000000,11.388000,Super Earth,2016,2.270000,Earth,1.310000,Earth,82.000000,1.943000,0.000000,Transit,0,0
2194,Kepler-1299 b,4583.000000,15.962000,Neptune-like,2016,9.170000,Earth,266.000000,Jupiter,1.357000,5.448000,0.000000,Transit,0,0
2195,Kepler-129 b,1334.000000,11.809000,Super Earth,2014,20.000000,Earth,214.000000,Jupiter,0.130000,4.325000,0.010000,Transit,0,0
2196,Kepler-129 c,1334.000000,11.809000,Gas Giant,2014,13.529000,Jupiter,225.000000,Jupiter,0.390000,22.504999,0.200000,Transit,0,0
2197,Kepler-129 d,1334.000000,11.809000,Gas Giant,2021,46.089001,Jupiter,1.120000,Jupiter,4.000000,7.200000,0.150000,Radial Velocity,0,0
2198,Kepler-12 b,2875.000000,13.468000,Gas Giant,2011,432.000000,Jupiter,1.754000,Jupiter,553.000000,12.046000,0.000000,Transit,0,0
2199,Kepler-1300 b,2535.000000,12.861000,Super Earth,2016,2.450000,Earth,1.370000,Earth,1.655000,6.078000,0.000000,Transit,0,0
2200,Kepler-1301 b,2787.000000,15.656000,Super Earth,2016,2.540000,Earth,1.400000,Earth,815.000000,24.914000,0.000000,Transit,0,0
2201,Kepler-1302 b,2070.000000,15.172000,Super Earth,2016,2.630000,Earth,1.430000,Earth,795.000000,24.093000,0.000000,Transit,0,0
2202,Kepler-1303 b,2929.000000,14.854000,Super Earth,2016,46.174999,Earth,1.420000,Earth,751.000000,20.806999,0.000000,Transit,0,0
2203,Kepler-1304 b,7098.000000,15.408000,Neptune-like,2016,5.860000,Earth,204.000000,Jupiter,1.202000,44.078999,0.000000,Transit,0,0
2204,Kepler-1305 b,5138.000000,15.834000,Super Earth,2016,4.190000,Earth,1.880000,Earth,1.109000,37.234001,0.000000,Transit,0,0
2205,Kepler-1306 b,3613.000000,15.353000,Super Earth,2016,4.310000,Earth,1.910000,Earth,123.000000,44.625999,0.000000,Transit,0,0
2206,Kepler-1307 b,3310.000000,15.636000,Neptune-like,2016,6.660000,Earth,0.220000,Jupiter,1.369000,49.280998,0.000000,Transit,0,0
2207,Kepler-1308 b,368.000000,16.400000,Terrestrial,2016,933.000000,Earth,0.520000,Earth,25.000000,57.493999,0.000000,Transit,0,0
2208,Kepler-1309 b,2756.000000,165.119003,Neptune-like,2016,6.210000,Earth,211.000000,Jupiter,1.679000,788.500977,0.000000,Transit,0,0
2209,Kepler-130 b,1033.000000,11.572000,Super Earth,2014,46.112999,Earth,1.020000,Earth,79.000000,23.271000,0.150000,Transit,0,0
2210,Kepler-130 c,1033.000000,11.572000,Neptune-like,2014,8.750000,Earth,259.000000,Jupiter,178.000000,75.290001,0.000000,Transit,0,0
2211,Kepler-130 d,1033.000000,11.572000,Super Earth,2014,3.330000,Earth,1.640000,Earth,377.000000,23.955999,0.800000,Transit,0,0
2212,Kepler-1310 b,1857.000000,14.346000,Super Earth,2016,2.670000,Earth,1.440000,Earth,148.000000,19.164000,0.000000,Transit,0,0
2213,Kepler-1311 b,2826.000000,13.528000,Super Earth,2016,46.205002,Earth,1.240000,Earth,989.000000,30.663000,0.000000,Transit,0,0
2214,Kepler-1311 c,2826.000000,13.528000,Super Earth,2016,1.980000,Earth,1.220000,Earth,368.000000,68.445999,0.000000,Transit,0,0
2215,Kepler-1311 d,2826.000000,13.528000,Gas Giant,2021,212.000000,Jupiter,862.000000,Jupiter,6.711000,5.407000,0.000000,Transit,0,0
2216,Kepler-1312 b,976.000000,12.491000,Neptune-like,2016,46.178001,Earth,2.100000,Earth,603.000000,14.784000,0.000000,Transit,0,0
2217,Kepler-1312 c,976.000000,12.491000,Super Earth,2021,46.203999,Earth,1.027000,Earth,209.000000,3.011000,0.000000,Transit,0,0
2218,Kepler-1313 b,568.000000,12.363000,Super Earth,2016,3.750000,Earth,1.760000,Earth,46.000000,10.403000,0.000000,Transit,0,0
2219,Kepler-1314 b,463.000000,17.816000,Neptune-like,2016,46.286999,Earth,456.000000,Jupiter,504.000000,14.784000,0.000000,Transit,0,0
2220,Kepler-1315 b,1569.000000,15.133000,Super Earth,2016,2.480000,Earth,1.380000,Earth,163.000000,21.902000,0.000000,Transit,0,0
2221,Kepler-1315 c,1569.000000,15.133000,Super Earth,2021,46.176998,Earth,1.844000,Earth,64.000000,18.069000,0.000000,Transit,0,0
2222,Kepler-1316 b,2612.000000,14.119000,Neptune-like,2016,46.092999,Earth,316.000000,Jupiter,3.859000,24.093000,0.000000,Transit,0,0
2223,Kepler-1317 b,2376.000000,15.083000,Super Earth,2016,46.145000,Earth,1.560000,Earth,128.000000,16.427000,0.000000,Transit,0,0
2224,Kepler-1318 b,1550.000000,15.531000,Neptune-like,2016,9.850000,Earth,277.000000,Jupiter,6.085000,5.839000,0.000000,Transit,0,0
2225,Kepler-1319 b,339.000000,15.161000,Super Earth,2016,2.360000,Earth,1.340000,Earth,296.000000,7.939000,0.330000,Transit,0,0
2226,Kepler-131 b,746.000000,11.493000,Super Earth,2014,16.129999,Earth,215.000000,Jupiter,1.238000,44.078999,0.000000,Transit,0,0
2227,Kepler-131 c,746.000000,11.493000,Super Earth,2014,8.250000,Earth,0.840000,Earth,1.684000,69.815002,0.000000,Transit,0,0
2228,Kepler-1320 b,2112.000000,15.936000,Super Earth,2016,3.530000,Earth,1.700000,Earth,163.000000,24.639999,0.000000,Transit,0,0
2229,Kepler-1321 b,2509.000000,175.054001,Neptune-like,2016,46.162998,Earth,439.000000,Jupiter,781.000000,30.389999,0.000000,Transit,0,0
2230,Kepler-1321 c,2509.000000,175.054001,Neptune-like,2016,6.350000,Earth,214.000000,Jupiter,267.000000,6.023000,0.000000,Transit,0,0
2231,Kepler-1321 d,2509.000000,175.054001,Neptune-like,2021,7.410000,Earth,234.000000,Jupiter,501.000000,15.605000,0.000000,Transit,0,0
2232,Kepler-1322 b,4405.000000,15.876000,Super Earth,2016,3.220000,Earth,1.610000,Earth,183.000000,27.378000,0.000000,Transit,0,0
2233,Kepler-1322 c,4405.000000,15.876000,Neptune-like,2021,5.290000,Earth,2.155000,Earth,652.000000,1.779000,0.000000,Transit,0,0
2234,Kepler-1323 b,1518.000000,12.444000,Super Earth,2016,2.920000,Earth,1.520000,Earth,191.000000,24.639999,0.000000,Transit,0,0
2235,Kepler-1324 b,1571.000000,15.554000,Super Earth,2016,2.890000,Earth,1.510000,Earth,466.000000,11.225000,0.000000,Transit,0,0
2236,Kepler-1325 b,3175.000000,15.311000,Neptune-like,2016,8.550000,Earth,255.000000,Jupiter,2.004000,9.281000,0.000000,Transit,0,0
2237,Kepler-1326 b,2278.000000,12.842000,Neptune-like,2016,46.097000,Earth,373.000000,Jupiter,2.743000,11.608000,0.000000,Transit,0,0
2238,Kepler-1327 b,2212.000000,13.966000,Super Earth,2016,3.890000,Earth,1.800000,Earth,1.186000,40.792999,0.000000,Transit,0,0
2239,Kepler-1328 b,2654.000000,13.969000,Terrestrial,2016,904.000000,Earth,0.980000,Earth,529.000000,123.203003,0.000000,Transit,0,0
2240,Kepler-1329 b,1918.000000,15.958000,Neptune-like,2016,5.350000,Earth,2.170000,Earth,747.000000,25.462000,0.000000,Transit,0,0
2241,Kepler-132 b,1140.000000,11.922000,Super Earth,2014,1.920000,Earth,1.210000,Earth,67.000000,16.974001,0.000000,Transit,0,0
2242,Kepler-132 c,1140.000000,11.922000,Super Earth,2014,2.180000,Earth,1.280000,Earth,68.000000,17.521999,0.000000,Transit,0,0
2243,Kepler-132 d,1140.000000,11.922000,Super Earth,2014,46.056000,Earth,1.550000,Earth,136.000000,49.280998,0.000000,Transit,0,0
2244,Kepler-132 e,1140.000000,11.922000,Super Earth,2016,1.760000,Earth,1.180000,Earth,4.393000,30.198000,0.000000,Transit,0,0
2245,Kepler-1330 b,5612.000000,15.076000,Super Earth,2016,3.360000,Earth,1.650000,Earth,889.000000,27.652000,0.000000,Transit,0,0
2246,Kepler-1331 b,1041.000000,15.580000,Super Earth,2016,1.160000,Earth,1.050000,Earth,142.000000,21.902000,0.000000,Transit,0,0
2247,Kepler-1332 b,1725.000000,13.975000,Super Earth,2016,2.450000,Earth,1.370000,Earth,986.000000,32.580002,0.000000,Transit,0,0
2248,Kepler-1333 b,3042.000000,15.421000,Neptune-like,2016,46.089001,Earth,251.000000,Jupiter,4.382000,30.006001,0.000000,Transit,0,0
2249,Kepler-1334 b,3990.000000,15.461000,Neptune-like,2016,5.860000,Earth,204.000000,Jupiter,1.229000,42.709999,0.000000,Transit,0,0
2250,Kepler-1335 b,2028.000000,15.248000,Super Earth,2016,46.205002,Earth,1.450000,Earth,615.000000,17.247999,0.000000,Transit,0,0
2251,Kepler-1336 b,3675.000000,14.264000,Super Earth,2016,4.580000,Earth,1.980000,Earth,1.595000,6.351000,0.000000,Transit,0,0
2252,Kepler-1336 c,3675.000000,14.264000,Super Earth,2016,3.570000,Earth,1.710000,Earth,631.000000,15.879000,0.000000,Transit,0,0
2253,Kepler-1337 b,1963.000000,16.209999,Neptune-like,2016,6.390000,Earth,215.000000,Jupiter,1.441000,6.680000,0.000000,Transit,0,0
2254,Kepler-1338 b,2457.000000,13.699000,Terrestrial,2016,721.000000,Earth,0.920000,Earth,193.000000,24.639999,0.000000,Transit,0,0
2255,Kepler-1339 b,1210.000000,12.344000,Terrestrial,2016,285.000000,Earth,0.710000,Earth,234.000000,3.559000,0.000000,Transit,0,0
2256,Kepler-133 b,2132.000000,12.896000,Super Earth,2014,3.750000,Earth,1.760000,Earth,83.000000,22.176001,0.000000,Transit,0,0
2257,Kepler-133 c,2132.000000,12.896000,Neptune-like,2014,8.450000,Earth,253.000000,Jupiter,204.000000,862.422974,0.000000,Transit,0,0
2258,Kepler-1340 b,3203.000000,15.003000,Super Earth,2016,46.056000,Earth,1.550000,Earth,153.000000,19.164000,0.000000,Transit,0,0
2259,Kepler-1341 b,1556.000000,15.356000,Neptune-like,2016,9.220000,Earth,267.000000,Jupiter,4.498000,36.412998,0.000000,Transit,0,0
2260,Kepler-1342 b,2906.000000,15.726000,Super Earth,2016,3.390000,Earth,1.660000,Earth,313.000000,6.023000,0.000000,Transit,0,0
2261,Kepler-1343 b,5730.000000,15.617000,Super Earth,2016,4.380000,Earth,1.930000,Earth,449.000000,9.308000,0.000000,Transit,0,0
2262,Kepler-1344 b,2786.000000,14.192000,Super Earth,2016,46.116001,Earth,1.840000,Earth,568.000000,13.141000,0.000000,Transit,0,0
2263,Kepler-1345 b,4420.000000,13.775000,Neptune-like,2016,6.170000,Earth,211.000000,Jupiter,2.638000,12.210000,0.000000,Transit,0,0
